doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,snapshot_year,held_by,kinship,related_to,chamber,constituency,mandate_years,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,match_method,source_genre
empire-parlementaires-financ-1930-159982,metauxalliagesblancs,Métaux et alliages blancs (anc. Éts Serres & Bertrandias et Laroye & Lambotte),patenotre-r,Raymond Patenôtre,Patenôtre,Raymond,administrateur,1930,1930,self,,,Chamber of Deputies,Seine-et-Oise,1928-1942,Parlementaires et financiers,Société française des métaux et alliages blancs,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Raymond Patenôtre,prefix,roster
empire-parlementaires-financ-1930-159982,gerancearmement,Société de Gérance et d'armement,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1930,1930,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Société [anonyme] de gérance et d'armement,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix_exact_length,roster
empire-parlementaires-financ-1930-159982,bateauxvapeurnord,Cie des Bateaux à vapeur du Nord,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1930,1930,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Compagnie de bateaux à vapeur du Nord,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix_exact_length,roster
empire-parlementaires-financ-1930-159982,nordafricaineentreprisesmaritimesalgerorannemours,"Société Nord-africaine d’entreprises maritimes, Alger, Oran, Nemours",peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1930,1930,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Société nord-africaine d'entreprises maritimes,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix,roster
empire-parlementaires-financ-1930-159982,entreprisestransatlantiques,Entreprises transatlantiques,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1930,1930,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Entreprises transatlantiques,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix,roster
empire-parlementaires-financ-1930-159982,cherifienneetablissementsmory,Société Chérifienne des Établissements Mory et Cie,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1930,1930,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Société chérifienne des Établissements Mory,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix,roster
empire-parlementaires-financ-1930-159982,unionafricaineminieremaritime,Union africaine minière et maritime,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1930,1930,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Union africaine minière et maritime,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix,roster
empire-parlementaires-financ-1930-159982,creditindustrielcommercialcic,Crédit industriel et commercial (CIC),plichon-j,Jean Plichon,Plichon,Jean,administrateur,1930,1930,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Crédit industriel et commercial [CIC],Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1930-159982,banqueabyssinie,Banque d'Abyssinie,plichon-j,Jean Plichon,Plichon,Jean,administrateur,1930,1930,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Banque d'Abyssinie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1930-159982,banquescalbert,Banque Scalbert,plichon-j,Jean Plichon,Plichon,Jean,administrateur,1930,1930,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Banque Scalbert,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1930-159982,mineshouilleblanzy,Mines houille Blanzy,plichon-j,Jean Plichon,Plichon,Jean,administrateur,1930,1930,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Mines de houille de Blanzy,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1930-159982,industrieforceelec,Société Industrie et force > Compagnie élec,plichon-j,Jean Plichon,Plichon,Jean,administrateur,1930,1930,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Industrie et force,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1930-159982,hydroelectriqueforcesmotricescentreforcesmotricesouestnord,"Hydro-électrique française > Forces motrices du Centre, Forces motrices de l’Ouest, Nord-",plichon-j,Jean Plichon,Plichon,Jean,administrateur,1930,1930,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Forces motrices du Centre,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1930-159982,tunisiennecultures,Société Tunisienne de cultures,proust-l,Louis Proust,Proust,Louis,administrateur,1930,1930,self,,,Chamber of Deputies,Indre-et-Loire,1919-1936,Parlementaires et financiers,Société tunisienne des cultures,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Proust,prefix,roster
empire-parlementaires-financ-1930-159982,unionphenixespagnol,Union et Phenix espagnol,ratier-a,Antony Ratier,Ratier,Antony,administrateur,1930,1930,self,,,Senate,Indre,,Parlementaires et financiers,Le Phénix Espagnol,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Antony Ratier,prefix,roster
empire-parlementaires-financ-1930-159982,verreriesreuniesvallerysthalportieux,Verreries réunies de Vallerysthal et Portieux,richard-a,Adrien Richard,Richard,Adrien,administrateur,1930,1930,self,,,Senate,Vosges,,Parlementaires et financiers,Verreries de Portieux,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Adrien Richard,prefix,roster
empire-parlementaires-financ-1930-159982,banqueinterets,Banque des intérêts français,riche-e,Étienne Riche,Riche,Étienne,administrateur,1930,1930,self,,,Chamber of Deputies,Ardennes,1928-1934,Parlementaires et financiers,Banque des intérêts français,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Étienne Riche,prefix,roster
empire-parlementaires-financ-1930-159982,agricoleindustrielleafriqueequatoriale,Compagnie Agricole et Industrielle de l’Afrique Equatoriale,rochereau-v,Victor Rochereau,Rochereau,Victor,administrateur,1930,1930,self,,,Chamber of Deputies,Vendée,1914-1942,Parlementaires et financiers,Compagnie agricole et industrielle de l'Afrique équatoriale,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Victor Rochereau,prefix,roster
empire-parlementaires-financ-1930-159982,mondecolonialillustre,Société du Monde colonial illustré,stern-j,Jacques Stern,Stern,Jacques,administrateur,1930,1930,self,,,Chamber of Deputies,Basses-Alpes,"1914-1919, 1928-1936",Parlementaires et financiers,Le Monde illustré,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jacques Stern,prefix,roster
empire-parlementaires-financ-1930-159982,affreteursreunis,Affréteurs réunis,sthul-j,Jean Sthul,Sthul,Jean,administrateur,1930,1930,self,,,Senate,Moselle,,Parlementaires et financiers,Affréteurs réunis,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Sthul,prefix,roster
empire-parlementaires-financ-1930-159982,produitsazotesforcesmotricesvienne,Société des produits azotés (Forces motrices Vienne >),taittinger-p,Pierre Taittinger,Taittinger,Pierre,administrateur,1930,1930,self,,,Chamber of Deputies,Chte-Inf,1919-1924,Parlementaires et financiers,Forces motrices de la Vienne,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Taittinger,prefix,roster
empire-parlementaires-financ-1930-159982,fonciereindochine,Compagnie Foncière d'Indochine,de-tastes-h,Henry de Tastes,de Tastes,Henry,directeur,1930,1930,relative,frère,Lionel Tastes,Chamber of Deputies,Seine,1928-1936,Parlementaires et financiers,Cie foncière d’Indochine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henry de Tastes,prefix_exact_length,roster
empire-parlementaires-financ-1930-159982,creditmobilier,Crédit mobilier français,de-tastes-h,Henry de Tastes,de Tastes,Henry,administrateur,1930,1930,relative,frère,Lionel Tastes,Chamber of Deputies,Seine,1928-1936,Parlementaires et financiers,Crédit mobilier,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henry de Tastes,prefix_exact_length,roster
empire-parlementaires-financ-1930-159982,agriculture,Cie d'agriculture,tournan-i,Isidore Tournan,Tournan,Isidore,administrateur,1930,1930,self,,,Chamber of Deputies,,1910-1919,Parlementaires et financiers,Compagnie d'agriculture,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Isidore Tournan,exact_single_token,roster
empire-parlementaires-financ-1930-159982,alimentationprovence,Société d’alimentation de Provence,toy-riont-m,Maurice Toy-Riont,Toy-Riont,Maurice,administrateur,1930,1930,self,,,Chamber of Deputies,,1910-1914,Parlementaires et financiers,Société d'alimentation de Provence,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Toy-Riont,prefix,roster
empire-parlementaires-financ-1930-159982,fermiereetablissementthermalvichy,Société fermière de l'Établissement thermal de Vichy,valadier-e,Édouard Valadier,Valadier,Édouard,administrateur,1930,1930,self,,,Senate,Eure-et-Loir,,Parlementaires et financiers,Société fermière de l'établissement thermal de Vichy,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Édouard Valadier,prefix,roster
empire-parlementaires-financ-1930-159982,metallurgiqueknutange,Métallurgique de Knutange,wendel-f,François Wendel,Wendel,François,administrateur,1930,1930,self,,,Chamber of Deputies,Meurthe-et-Moselle,1914-1933,Parlementaires et financiers,Société métallurgique de Knutange,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François Wendel,prefix,roster
empire-parlementaires-financ-1930-159982,marocaineetsjjcarnaudforgesbasseindre,Société marocaine des Éts J.-J. Carnaud et Forges de Basse-Indre,wendel-f,François Wendel,Wendel,François,administrateur,1930,1930,self,,,Chamber of Deputies,Meurthe-et-Moselle,1914-1933,Parlementaires et financiers,Établissements Carnaud et Forges de Basse-Indre,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François Wendel,prefix,roster
empire-parlementaires-financ-1930-159982,etainswolframtonkin,"Étains et wolfram du Tonkin, puis Compagnie immobilière et financière Ewoto",wendel-f,François Wendel,Wendel,François,administrateur,1930,1930,self,,,Chamber of Deputies,Meurthe-et-Moselle,1914-1933,Parlementaires et financiers,Étains et Wolfram du Tonkin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François Wendel,prefix,roster
empire-parlementaires-financ-1930-159982,etainscammon,Société des Étains du Cammon,wendel-f,François Wendel,Wendel,François,administrateur,1930,1930,self,,,Chamber of Deputies,Meurthe-et-Moselle,1914-1933,Parlementaires et financiers,Étains de Cammon,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François Wendel,prefix_exact_length,roster
empire-parlementaires-financ-1930-159982,fermiereetainsextremeorient,Compagnie Fermière des Étains d'Extrême-Orient,wendel-f,François Wendel,Wendel,François,administrateur,1930,1930,self,,,Chamber of Deputies,Meurthe-et-Moselle,1914-1933,Parlementaires et financiers,Société fermière des étains d'Extrême-Orient,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François Wendel,prefix,roster
empire-parlementaires-financ-1930-159982,charbonnagesbeeringen,Charbonnages de Beeringen,wendel-g,Guy Wendel,Wendel,Guy,administrateur,1930,1930,self,,,Chamber of Deputies,,1919-1927,Parlementaires et financiers,Charbonnages de Beeringen,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Guy Wendel,prefix,roster
empire-parlementaires-financ-1930-159982,metallurgiqueminierefrancomarocaine,Compagnie Métallurgique et minière franco-marocaine,wendel-g,Guy Wendel,Wendel,Guy,administrateur,1930,1930,self,,,Chamber of Deputies,,1919-1927,Parlementaires et financiers,Compagnie métallurgique et minière franco- marocaine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Guy Wendel,prefix,roster
empire-parlementaires-financ-1930-159982,reassurancesgenerales,Compagnie française de réassurances générales,wendel-g,Guy Wendel,Wendel,Guy,administrateur,1930,1930,self,,,Chamber of Deputies,,1919-1927,Parlementaires et financiers,Compagnie française de réassurances générales,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Guy Wendel,prefix,roster
empire-parlementaires-financ-1930-159982,reassurancesgenerales,Compagnie française de réassurances générales,wendel-g,Guy Wendel,Wendel,Guy,administrateur,1930,1930,self,,,Chamber of Deputies,,1919-1927,Parlementaires et financiers,Compagnie française de réassurances générales,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,positional_forename,Guy Wendel,prefix,roster
empire-parlementaires-financ-1932-afc92e,africainecommerce,Compagnie Africaine de Commerce,accambray-l,Léon Accambray,Accambray,Léon,administrateur,1932,1932,self,,,Chamber of Deputies,Aisne,1914-1932,Parlementaires et financiers,Compagnie africaine de commerce,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Léon Accambray,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,mineshouillegouyservins,Mines de houille de Gouy- Servins,amidieu-du-clos-p,Pierre Amidieu du Clos,Amidieu du Clos,Pierre,administrateur,1932,1932,self,,,Chamber of Deputies,Meurthe-et-Moselle,1928-1936,Parlementaires et financiers,Mines de houille de Gouy- Servins,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Amidieu du Clos,prefix,roster
